Filename,Autor,Titulo Cartel,Tipo,Codigo,Tecnica,Dimensiones,,Año,Prioridad,en Colección,Cantidad,Pais,Director,Observaciones 
http://cinemateca/images/ICAIC_Carteles_20160627_0868.jpg,Eduardo Moltó,Páginas del Diario de Mauricio,Filme,FI0579,Serigrafía,51 in,76 in,2006,A,Cinemateca,3,Cuba,Manuel Pérez,
http://cinemateca/images/ICAIC_Carteles_20160627_0511.jpg,Eduardo Moltó,"Proceso, El",Filme,FI0583,Serigrafía,51 in,76 in,2006,A,Cinemateca,5,Cuba,Rolando Almirante,
http://cinemateca/images/ICAIC_Carteles_20160630_0509.jpg,Eduardo Moltó,Páginas del Diario de Mauricio,Filme,FI 454,Serigrafía,59 in,38 in,2006,F,Cinemateca,5,Cuba,Manuel Pérez,
http://cinemateca/images/ICAIC_Carteles_20160628_1130.jpg,Eduardo Moltó,Tercera muestra itinerante de cine del Caribe,Muestras,MU 17,Off-set,66 in,48 in,F,,cinamteca,1,,,
http://cinemateca/images/ICAIC_Carteles_20160629_1201.jpg,Eduardo Muñoz Bachs,Congo 1960,Filme,FI0026,Serigrafía,61 in,92 in,1960,,Cinemateca,1,Cuba,Fausto Canel,
http://cinemateca/images/ICAIC_Carteles_20160629_1165.jpg,Eduardo Muñoz Bachs,Historias de la Revolución,Filme,FI0027,Serigrafía,90 in,127 in,1960,,cinemateca,3,Cuba,Tomás Gutiérrez Alea,
http://cinemateca/images/ICAIC_Carteles_20160629_1230.jpg,Eduardo Muñoz Bachs,"Árbol cantarín, El",Filme,FI0029,Serigrafía,66 in,86 in,1961,,Cinemateca,1,RDA,Francesco Stefani,
http://cinemateca/images/ICAIC_Carteles_20160629_1197.jpg,Eduardo Muñoz Bachs,"Hermanas, Las",Filme,FI0030,Serigrafía,55.5 in,86.5 in,1961,,Cinemateca,1,URSS,Grigori Roshal,
http://cinemateca/images/ICAIC_Carteles_20160629_1231.jpg,Eduardo Muñoz Bachs,Realengo 18,Filme,FI0042,Serigrafía,56 in,82 in,1961,,Cinemateca,2,Cuba,Oscar Torres,
http://cinemateca/images/ICAIC_Carteles_20160629_1214.jpg,Eduardo Muñoz Bachs,Comedias del ayer. Cinemateca de Cuba,Ciclo,CI01,Serigrafía,54 in,82 in,1962,,Cinemateca,3,,,
http://cinemateca/images/ICAIC_Carteles_20160627_0876.jpg,Eduardo Muñoz Bachs,Homenaje Nacional en Memoria de Ernest Hemingway,Homenaje,HO01,Litografía,48 in,81 in,1962,F,Cinemateca ,2,,,
http://cinemateca/images/ICAIC_Carteles_20160629_1260.jpg,Eduardo Muñoz Bachs,Amante a la medida,Filme,FI0037,Serigrafía,53 in,79 in,1963,D,Cinemateca,2,Francia,Rene Clement,Mal estado
http://cinemateca/images/ICAIC_Carteles_20160628_1051.jpg,Eduardo Muñoz Bachs,Cita en el ensueño,Filme,FI0927,Serigrafía,51 in,76 in,1964,B,Cinemateca,2,Polonia,Jan Rybkowski,
http://cinemateca/images/ICAIC_Carteles_20160628_0964.jpg,Eduardo Muñoz Bachs,Crimen sin castigo,Filme,FI0930,Serigrafía,51 in,76 in,1964,C,Cinemateca,2,RDA,Carl Balhaus,
http://cinemateca/images/ICAIC_Carteles_20160627_0768.jpg,Eduardo Muñoz Bachs,Cuentos del Alhambra,Filme,FI0045,Serigrafía,52 in,78 in,1964,A,Cinemateca,2,Cuba,Manuel Octavio Gómez,
http://cinemateca/images/ICAIC_Carteles_20160627_0765.jpg,Eduardo Muñoz Bachs,"Decisión, La",Filme,FI0054,Serigrafía,52 in,78 in,1964,A,Cinemateca,4,Cuba,José Massip,
http://cinemateca/images/ICAIC_Carteles_20160628_1052.jpg,Eduardo Muñoz Bachs,Cielo dividido*,Filme,FI0921,Serigrafía,51 in,76 in,1965,B,Cinemateca,4,RDA,Konrad Wolf,
http://cinemateca/images/ICAIC_Carteles_20160628_1050.jpg,Eduardo Muñoz Bachs,Club de solterones*,Filme,FI0925,Serigrafía,51 in,76 in,1965,B,Cinemateca,2,Polonia,Jerzy Zarzyckl,
http://cinemateca/images/ICAIC_Carteles_20160628_1049.jpg,Eduardo Muñoz Bachs,Como ser amada,Filme,FI0059,Serigrafía,51 in,76 in,1965,B,Cinemateca,2,Polonia,Wojciech J. Has,
http://cinemateca/images/ICAIC_Carteles_20160628_1044.jpg,Eduardo Muñoz Bachs,Dzhura,Filme,FI0061,Serigrafía,51 in,76 in,1965,B,cinemateca,2,URSS,A. Bergunker,
http://cinemateca/images/ICAIC_Carteles_20160628_1020.jpg,Eduardo Muñoz Bachs,Fantomas*,Filme,FI0929,Serigrafía,51 in,76 in,1965,C,Cinemateca,2,Francia-Italia,Andre Hunebelle,
http://cinemateca/images/ICAIC_Carteles_20160628_1017.jpg,Eduardo Muñoz Bachs,Golpe de castigo,Filme,FI0933,Serigrafía,51 in,76 in,1965,C,Cinemateca,2,URSS,Veniamin Dorman,
http://cinemateca/images/ICAIC_Carteles_20160628_1018.jpg,Eduardo Muñoz Bachs,"Gran camino, Un*",Filme,FI0911,Serigrafía,51 in,76 in,1965,C,Cinemateca,1,URSS,Yuri Ozerov,
http://cinemateca/images/ICAIC_Carteles_20160627_0682.jpg,Eduardo Muñoz Bachs,"Hombre que duda, El*",Filme,FI0835,Serigrafía,51 in,76 in,1965,B,Cinemateca,2,URSS,Leonid Agranovich,
http://cinemateca/images/ICAIC_Carteles_20160627_0655.jpg,Eduardo Muñoz Bachs,"Otro hombre, El*",Filme,FI0922,Serigrafía,51 in,76 in,1965,B,Cinemateca,2,Polonia,Konrad Nalecki,
http://cinemateca/images/ICAIC_Carteles_20160628_0989.jpg,Eduardo Muñoz Bachs,País natal*,Filme,FI1064,Serigrafía,51 in,76 in,1965,C,Cinemateca,1,Checoslovaquia,Josef Mach,
http://cinemateca/images/ICAIC_Carteles_20160627_0627.jpg,Eduardo Muñoz Bachs,"Pasajera, La*",Filme,FI0919,Serigrafía,51 in,76 in,1965,B,Cinemateca,3,Polonia,Andrzej Munk,
http://cinemateca/images/ICAIC_Carteles_20160628_1023.jpg,Eduardo Muñoz Bachs,"Senda de los guerrilleros, La*",Filme,FI0932,Serigrafía,51 in,76 in,1965,C,Cinemateca,1,Checoslovaquia,Emanuel Kanera,
http://cinemateca/images/ICAIC_Carteles_20160628_1021.jpg,Eduardo Muñoz Bachs,"Soldadito Chang Ka, El*",Filme,1251,Serigrafía,51 in,76 in,1965,C,Cinemateca,1,Republica Popular China,"Tsui Wei, Ouyang Hung Ying",
http://cinemateca/images/ICAIC_Carteles_20160627_0689.jpg,Eduardo Muñoz Bachs,Vida conyugal de Francoise*,Filme,FI0923,Serigrafía,51 in,76 in,1965,B,Cinemateca,2,Francia-Italia,Andre Cayatte,
http://cinemateca/images/ICAIC_Carteles_20160628_1035.jpg,Eduardo Muñoz Bachs,9 cartas a Berta,Filme,FI0513,Serigrafía,51 in,76 in,1966,B,Cinemateca,2,España,Basilio M. Patino,
http://cinemateca/images/ICAIC_Carteles_20160628_1031.jpg,Eduardo Muñoz Bachs,Adiós Filipinas,Filme,FI0913,Serigrafía,51 in,76 in,1966,B,Cinemateca,4,Francia,Jacques Rozier,
http://cinemateca/images/ICAIC_Carteles_20160628_1030.jpg,Eduardo Muñoz Bachs,"Agujero, El",Filme,FI0071,Serigrafía,51 in,76 in,1966,B,Cinemateca,1,Francia - Italia,Jacques Becker,
http://cinemateca/images/ICAIC_Carteles_20160628_1028.jpg,Eduardo Muñoz Bachs,Barba Roja,Filme,FI0069,Serigrafía,51 in,76 in,1966,,Cinemateca,3,Japón ,Akira Kurosawa,
http://cinemateca/images/ICAIC_Carteles_20160628_1054.jpg,Eduardo Muñoz Bachs,"Caballero de Cocody, El",Filme,FI0072,Serigrafía,51 in,76 in,1966,B,Cinemateca,2,Francia,Christian Jaque,
http://cinemateca/images/ICAIC_Carteles_20160628_0968.jpg,Eduardo Muñoz Bachs,"Cabo y los otros, El*",Filme,FI0916,Serigrafía,51 in,76 in,1966,C,Cinemateca,1,Hungría,Marton Keleti,
http://cinemateca/images/ICAIC_Carteles_20160628_1045.jpg,Eduardo Muñoz Bachs,Desierto Rojo,Filme,FI0070,Serigrafía,51 in,76 in,1966,B,Cinemateca,4,Francia - Italia,Michelangello Antonioni,
http://cinemateca/images/ICAIC_Carteles_20160628_1046.jpg,Eduardo Muñoz Bachs,"Dulce vida, La",Filme,FI0079,Serigrafía,51 in,76 in,1966,B,Cinemateca,1,Italia,Federico Fellini,
http://cinemateca/images/ICAIC_Carteles_20160628_1043.jpg,Eduardo Muñoz Bachs,En compañía de Max Linder,Filme,FI0075,Serigrafía,51 in,76 in,1966,B,Cinemateca,1,Francia,Rene Clair,
http://cinemateca/images/ICAIC_Carteles_20160628_1042.jpg,Eduardo Muñoz Bachs,En el balcón vacío,Filme,FI0076,Serigrafía,51 in,76 in,1966,B,Cinemateca,3,México,Jose Miguel García Ascot,
http://cinemateca/images/ICAIC_Carteles_20160628_1041.jpg,Eduardo Muñoz Bachs,"Estrella llamada Ajenjo, Una",Filme,FI0917,Serigrafía,51 in,76 in,1966,B,Cinemateca,2,Checoslovaquia,Martin Fric,
http://cinemateca/images/ICAIC_Carteles_20160628_1019.jpg,Eduardo Muñoz Bachs,Garabatos,Filme,FI0077,Serigrafía,51 in,76 in,1966,C,Cinemateca,1,Hungría,Kardos Ferenc - Rozsa Janos,
http://cinemateca/images/ICAIC_Carteles_20160627_0679.jpg,Eduardo Muñoz Bachs,"Llanto del ídolo, El",Filme,FI0073,Serigrafía,51 in,76 in,1966,B,Cinemateca,1,Inglaterra,Lindsay Anderson,
http://cinemateca/images/ICAIC_Carteles_20160628_1011.jpg,Eduardo Muñoz Bachs,"Magnífico cornudo, El",Filme,1097,Serigrafía,51 in,76 in,1966,C,Cinemateca,1,Francia-Italia,Antonio Pietrangeli,
http://cinemateca/images/ICAIC_Carteles_20160628_1010.jpg,Eduardo Muñoz Bachs,"Mujer terrible, Una*",Filme,FI0910,Serigrafía,51 in,76 in,1966,C,Cinemateca,1,RDA-Checoslovaquia,Jindrich Polak,
http://cinemateca/images/ICAIC_Carteles_20160627_0620.jpg,Eduardo Muñoz Bachs,Rogopag,Filme,FI0087,Serigrafía,51 in,76 in,1966,B,Cinemateca,1,Francia - Italia,Roberto Rossellini - Jean Luc Godard - Pier Paolo Passolini - Ugo Gregoretti,
http://cinemateca/images/ICAIC_Carteles_20160627_0612.jpg,Eduardo Muñoz Bachs,Salida dominical*,Filme,FI0931,Serigrafía,51 in,76 in,1966,B,Cinemateca,2,RDA ,Gerhard Klein,
http://cinemateca/images/ICAIC_Carteles_20160627_0688.jpg,Eduardo Muñoz Bachs,"Vieja dama indigna, La",Filme,FI0082,Serigrafía,51 in,76 in,1966,B,Cinemateca,1,Francia,Rene Allio,
http://cinemateca/images/ICAIC_Carteles_20160628_0974.jpg,Eduardo Muñoz Bachs,Algo que parezca amor,,FI 1221b,Serigrafía,76 in,51 in,1966,C,Cinemateca,1,,John Schlesinger,
http://cinemateca/images/ICAIC_Carteles_20160627_0632.jpg,Eduardo Muñoz Bachs,"Canto del mundo, El",Filme,FI0522,Serigrafía,51 in,76 in,1967,B,Cinemateca,1,Francia - Italia,Marcel Camus,
http://cinemateca/images/ICAIC_Carteles_20160627_0685.jpg,Eduardo Muñoz Bachs,Fifí la plume,Filme,FI0782,Serigrafía,51 in,76 in,1967,B,Cinemateca,1,Francia,Albert Lamorisse,
http://cinemateca/images/ICAIC_Carteles_20160627_0684.jpg,Eduardo Muñoz Bachs,"Halcones, Los*",Filme,1075,Serigrafía,51 in,76 in,1967,B,Cinemateca,1,Rumanía,Mircea Dragan,
http://cinemateca/images/ICAIC_Carteles_20160627_0658.jpg,Eduardo Muñoz Bachs,Oro y barro,Filme,FI0530,Serigrafía,51 in,76 in,1967,B,Cinemateca,2,Inglaterra,Clive Donner,
http://cinemateca/images/ICAIC_Carteles_20160628_0992.jpg,Eduardo Muñoz Bachs,"Padre, El",Filme,FI1066,Serigrafía,51 in,76 in,1967,C,Cinemateca,1,Hungría,Istvan Szabo,
http://cinemateca/images/ICAIC_Carteles_20160627_0770.jpg,Eduardo Muñoz Bachs,Aventuras de Juan Quinquín,Filme,FI0088,Serigrafía,51 in,76 in,1967,A,Cinemateca ,7,Cuba ,Julio García Espinosa,
http://cinemateca/images/ICAIC_Carteles_20160628_0969.jpg,Eduardo Muñoz Bachs,"Boutique, La",Filme,FI0659,Serigrafía,51 in,76 in,1968,C,Cinemateca,5,España-Argentina,Luis G. Berlanga,
http://cinemateca/images/ICAIC_Carteles_20160628_1015.jpg,Eduardo Muñoz Bachs,"Gran robo del tren de San Trinian, El",Filme,FI0100,Serigrafía,51 in,76 in,1968,C,Cinemateca,3,Inglaterra,Frank Launder y Sidney Gilliat,
http://cinemateca/images/ICAIC_Carteles_20160628_1029.jpg,Eduardo Muñoz Bachs,"Arpa de Birmania, El",Filme,FI0122,Serigrafía,51 in,76 in,1969,B,Cinemateca,1,Japón ,Kon Ichikawa,
http://cinemateca/images/ICAIC_Carteles_20160628_1056.jpg,Eduardo Muñoz Bachs,Camino y fin de Saturno,Filme,FI0120,Serigrafía,51 in,76 in,1969,B,Cinemateca,3,URSS,Vilen Azarov,
http://cinemateca/images/ICAIC_Carteles_20160628_1053.jpg,Eduardo Muñoz Bachs,"Cielo comienza en el III piso, El",Filme,FI0850,Serigrafía,51 in,76 in,1969,B,Cinemateca,1,Rumanía,Francisc Munteanu,
http://cinemateca/images/ICAIC_Carteles_20160627_0683.jpg,Eduardo Muñoz Bachs,"Hijo pródigo, El",Filme,FI0124,Serigrafía,51 in,76 in,1969,B,Cinemateca,2,Checoslovaquia,Evald Schorm,
http://cinemateca/images/ICAIC_Carteles_20160627_0678.jpg,Eduardo Muñoz Bachs,Mercaderes de plumas,Filme,FI0840,Serigrafía,51 in,76 in,1969,B,Cinemateca,1,Yugoeslavia,Alexandr Petrovich,
http://cinemateca/images/ICAIC_Carteles_20160627_0669.jpg,Eduardo Muñoz Bachs,Nikolai Bauman,Filme,FI0805,Serigrafía,51 in,76 in,1969,B,Cinemateca,1,URSS,Dsemion Tumanov,
http://cinemateca/images/ICAIC_Carteles_20160627_0666.jpg,Eduardo Muñoz Bachs,"Niña sobre la esfera, La",Filme,FI0786,Serigrafía,51 in,76 in,1969,B,Cinemateca,1,URSS,G. Komarosvski,
http://cinemateca/images/ICAIC_Carteles_20160628_1024.jpg,Eduardo Muñoz Bachs,"Señora Venus y el diablo, La",Filme,FI0663,Serigrafía,51 in,76 in,1969,C,Cinemateca,2,RDA,Ralf Kirsten,
http://cinemateca/images/ICAIC_Carteles_20160627_0609.jpg,Eduardo Muñoz Bachs,"Tren de las 3:10 a Yuma, El",Filme,FI0127,Serigrafía,51 in,76 in,1969,B,Cinemateca,1,Estados Unidos,Delmer Daves,
http://cinemateca/images/ICAIC_Carteles_20160627_0690.jpg,Eduardo Muñoz Bachs,"Venganza de los Haiducs, La",Filme,FI0134,Serigrafía,51 in,76 in,1969,B,Cinemateca,2,Rumania,Dinu Cocea,
http://cinemateca/images/ICAIC_Carteles_20160628_0937.jpg,Eduardo Muñoz Bachs,"Fuga fantástica, La",Filme,FI0130,Serigrafía,51 in,76 in,1969,C,,1,Inglaterra,Geraro Uory,
http://cinemateca/images/ICAIC_Carteles_20160629_1264.jpg,Eduardo Muñoz Bachs,"Cuban Film Week. Kingston, Jamaica",Semana,SE42,Serigrafía,51 in,76 in,1970,,Cinemateca,1,,,
http://cinemateca/images/ICAIC_Carteles_20160629_1315.jpg,Eduardo Muñoz Bachs,Hombres en misión de servicio,Filme,,Serigrafía,51 in,76 in,1970,D,Cinemateca,1,Bulgaria,Grisha Ostrovsky,
http://cinemateca/images/ICAIC_Carteles_20160627_0617.jpg,Eduardo Muñoz Bachs,"Salto, El",Filme,FI0146,Serigrafía,51 in,76 in,1970,B,Cinemateca,1,Francia,Christian de Chalonge,
http://cinemateca/images/ICAIC_Carteles_20160627_0687.jpg,Eduardo Muñoz Bachs,"Vida provisoria, La",Filme,FI0148,Serigrafía,51 in,76 in,1970,B,Cinemateca,3,Brasil,Mauricio Gómez Leite,
http://cinemateca/images/ICAIC_Carteles_20160628_0970.jpg,Eduardo Muñoz Bachs,Asterix y Cleopatra,Filme,FI0155,Serigrafía,51 in,76 in,1971,C,Cinemateca,1,Francia - Bélgica,Gosscinny y Uderzo,Cinemateca
http://cinemateca/images/ICAIC_Carteles_20160627_0750.jpg,Eduardo Muñoz Bachs,Cinemateca de Cuba. 10 años de programación permanente,Aniversario,AN05,Serigrafía,51 in,76 in,1971,A,Cinemateca,5,,,
http://cinemateca/images/ICAIC_Carteles_20160628_1013.jpg,Eduardo Muñoz Bachs,"Ingenuo, El",Filme,FI0915,Serigrafía,51 in,76 in,1971,C,Cinemateca,2,Estados Unidos,Jerry Lewis,
http://cinemateca/images/ICAIC_Carteles_20160628_1007.jpg,Eduardo Muñoz Bachs,No te aflijas,Filme,FI0172,Serigrafía,51 in,76 in,1971,C,Cinemateca,1,URSS,C. Danelia,
http://cinemateca/images/ICAIC_Carteles_20160627_0624.jpg,Eduardo Muñoz Bachs,Reto a Ichi,Filme,FI0173,Serigrafía,51 in,76 in,1971,B,Cinemateca,1,Japón ,Kenji Misumi,
http://cinemateca/images/ICAIC_Carteles_20160628_1055.jpg,Eduardo Muñoz Bachs,"Caballero inexistente, El",Filme,FI0183,Serigrafía,51 in,76 in,1972,B,Cinemateca,3,Italia,Pino Zac,
http://cinemateca/images/ICAIC_Carteles_20160628_0972.jpg,Eduardo Muñoz Bachs,Capitán Korda,Filme,FI0179,Serigrafía,51 in,76 in,1972,C,Cinemateca,6,Checoslovaquia,Josel Pinkava,
http://cinemateca/images/ICAIC_Carteles_20160628_0967.jpg,Eduardo Muñoz Bachs,"Cara, La",Filme,FI0839,Serigrafía,51 in,76 in,1972,C,Cinemateca,3,Hungría,Pal Zolnay,
http://cinemateca/images/ICAIC_Carteles_20160628_0965.jpg,Eduardo Muñoz Bachs,"Ciudadela respondió, La",Filme,FI1069,Serigrafía,51 in,76 in,1972,C,Cinemateca,1,Bulgaria,Guencho Guenchev,
http://cinemateca/images/ICAIC_Carteles_20160628_1047.jpg,Eduardo Muñoz Bachs,Cuentas a rendir,Filme,FI0181,Serigrafía,51 in,76 in,1972,B,Cinemateca,2,Italia,Roger Pigaut,
http://cinemateca/images/ICAIC_Carteles_20160628_1006.jpg,Eduardo Muñoz Bachs,Otra vez salto sobre los charcos,Filme,FI0193,Serigrafía,51 in,76 in,1972,C,Cinemateca,3,Checoslovaquia,Karel Kachyna,
http://cinemateca/images/ICAIC_Carteles_20160628_1025.jpg,Eduardo Muñoz Bachs,"Ratones y el patibulero, Los",Filme,FI0192,Serigrafía,51 in,76 in,1972,C,Cinemateca,2,Checoslovaquia,Vera Plivova - simkova,
http://cinemateca/images/ICAIC_Carteles_20160628_1034.jpg,Eduardo Muñoz Bachs,Almas desesperadas,Filme,FI0200,Serigrafía,51 in,76 in,1973,B,Cinemateca,1,Inglaterra,Frank D. Gilroy,
http://cinemateca/images/ICAIC_Carteles_20160628_1027.jpg,Eduardo Muñoz Bachs,B.V. en las montañas y al mar,Filme,FI0201,Serigrafía,51 in,76 in,1973,B,Cinemateca,3,Rumania,Mircea Dragan,
http://cinemateca/images/ICAIC_Carteles_20160628_0962.jpg,Eduardo Muñoz Bachs,Cuidado con la píldora,Filme,FI0912,Serigrafía,51 in,76 in,1973,C,Cinemateca,3,Inglaterra,Gerald Thomas,
http://cinemateca/images/ICAIC_Carteles_20160629_1279.jpg,Eduardo Muñoz Bachs,"Día bien empleado, Un",Filme,FI0856,Serigrafía,51 in,76 in,1973,D,Cinemateca,1,Francia,Jacque Dulfiho,
http://cinemateca/images/ICAIC_Carteles_20160628_0959.jpg,Eduardo Muñoz Bachs,Dos almas en pugna,Filme,FI0469,Serigrafía,51 in,76 in,1973,C,Cinemateca,2,Estados Unidos,Francis Ford Coppola,
http://cinemateca/images/ICAIC_Carteles_20160628_1014.jpg,Eduardo Muñoz Bachs,Hola hermanito,Filme,FI0837,Serigrafía,51 in,76 in,1973,C,Cinemateca,2,Hungría,Gyorgy Palasthy,
http://cinemateca/images/ICAIC_Carteles_20160627_0681.jpg,Eduardo Muñoz Bachs,Ichi y la fugitiva,Filme,FI0220,Serigrafía,51 in,76 in,1973,B,Cinemateca,4,Japón ,Kimiyoshi Yasuda,
http://cinemateca/images/ICAIC_Carteles_20160627_0677.jpg,Eduardo Muñoz Bachs,Monólogo,Filme,1190,Serigrafía,51 in,76 in,1973,B,Cinemateca,4,URSS,Ilya Averbaj,
http://cinemateca/images/ICAIC_Carteles_20160627_0673.jpg,Eduardo Muñoz Bachs,"Monstruo del castillo de Blackwood, El",Filme,FI0209,Serigrafía,51 in,76 in,1973,B,Cinemateca,3,Inglaterra,Alfred Vohrer,
http://cinemateca/images/ICAIC_Carteles_20160628_1008.jpg,Eduardo Muñoz Bachs,"Mundo de los animales, El",Filme,FI0211,Serigrafía,51 in,76 in,1973,C,Cinemateca,1,Rumania,Horia Stefanescu,
http://cinemateca/images/ICAIC_Carteles_20160627_0660.jpg,Eduardo Muñoz Bachs,Operación Brutus,Filme,FI0227,Serigrafía,51 in,76 in,1973,B,Cinemateca,1,Polonia,Jerzy Passendorfer,
http://cinemateca/images/ICAIC_Carteles_20160628_0990.jpg,Eduardo Muñoz Bachs,Petulia,Filme,FI0498,Serigrafía,51 in,76 in,1973,C,Cinemateca,3,Inglaterra,Richard Lester,
http://cinemateca/images/ICAIC_Carteles_20160627_0622.jpg,Eduardo Muñoz Bachs,"Reo necesario, El",Filme,FI0212,Serigrafía,51 in,76 in,1973,B,Cinemateca,3,Bulgaria ,Borislav Sharaliev,
http://cinemateca/images/ICAIC_Carteles_20160628_1022.jpg,Eduardo Muñoz Bachs,Siete novias para un soldado,Filme,FI0501,Serigrafía,51 in,76 in,1973,,Cinemateca,4,URSS,Vitali Menikov,
http://cinemateca/images/ICAIC_Carteles_20160628_1026.jpg,Eduardo Muñoz Bachs,Aventuras en el delta del Danubio,Filme,FI0844,Serigrafía,51 in,76 in,1974,B,Cinemateca,1,Rumanía,Georghe Naghi,
http://cinemateca/images/ICAIC_Carteles_20160627_0629.jpg,Eduardo Muñoz Bachs,"Caso Cernik, El",Filme,FI0523,Serigrafía,51 in,76 in,1974,B,Cinemateca,1,RDA,Helmut Nitzschke,
http://cinemateca/images/ICAIC_Carteles_20160628_0966.jpg,Eduardo Muñoz Bachs,Ciudad dorada,Filme,FI0924,Serigrafía,51 in,76 in,1974,C,Cinemateca,2,Estados Unidos,John Huston,
http://cinemateca/images/ICAIC_Carteles_20160630_1317.jpg,Eduardo Muñoz Bachs,Don Quijote cabalga de nuevo,Filme,FI1050,Serigrafía,51 in,76 in,1974,D,Cinemateca,1,México-España,Roberto Gavaldón,
http://cinemateca/images/ICAIC_Carteles_20160629_1303.jpg,Eduardo Muñoz Bachs,Marnie,Filme,FI1073,Serigrafía,51 in,76 in,1974,D,Cinemateca,1,Estados Unidos,Alfred Hitchcock,
http://cinemateca/images/ICAIC_Carteles_20160628_0988.jpg,Eduardo Muñoz Bachs,Pan duro y negro,Filme,FI0920,Serigrafía,51 in,76 in,1974,C,Cinemateca,4,URSS-RDA,G. Rappaport,
http://cinemateca/images/ICAIC_Carteles_20160627_0614.jpg,Eduardo Muñoz Bachs,S. Bernardo,Filme,FI0847,Serigrafía,51 in,76 in,1974,B,Cinemateca,1,Brasil,León Hirzman,
http://cinemateca/images/ICAIC_Carteles_20160628_0993.jpg,Eduardo Muñoz Bachs,"Viaje complicado, Un",Filme,FI0526,Serigrafía,51 in,76 in,1974,C,Cinemateca,1,Polonia,S. Jedryka,
http://cinemateca/images/ICAIC_Carteles_20160628_1032.jpg,Eduardo Muñoz Bachs,Al borde,Filme,FI0263,Serigrafía,51 in,76 in,1975,B,Cinemateca,1,Polonia,Waldemar Podgorski,
http://cinemateca/images/ICAIC_Carteles_20160627_0515.jpg,Eduardo Muñoz Bachs,"Circo, El",Filme,FI1039,Serigrafía,51 in,76 in,1975,B,Cinemateca,1,Estados Unidos,Charles Chaplin,
http://cinemateca/images/ICAIC_Carteles_20160629_1263.jpg,Eduardo Muñoz Bachs,Cqbas Filnsuge I Danmark,Semana,SE18,Serigrafía,51 in,76 in,1975,D,Cinemateca,1,,,
http://cinemateca/images/ICAIC_Carteles_20160630_1328.jpg,Eduardo Muñoz Bachs,Cuban Film Week. Jan 27- Feb 2,Semana,978,Serigrafía,51 in,76 in,1975,D,Cinemateca,1,,,
http://cinemateca/images/ICAIC_Carteles_20160627_0680.jpg,Eduardo Muñoz Bachs,"Llamado de la selva, El",Filme,FI0273,Serigrafía,51 in,76 in,1975,B,Cinemateca,3,Inglaterra,Ken Annakin,
http://cinemateca/images/ICAIC_Carteles_20160628_0971.jpg,Eduardo Muñoz Bachs,Cara y cruz,Filme,FI0295,Serigrafía,51 in,76 in,1976,C,Cinemateca,2,Polonia,Ryszard Filipski,
http://cinemateca/images/ICAIC_Carteles_20160628_0960.jpg,Eduardo Muñoz Bachs,"Delfín en la arrancada, El",Filme,FI0918,Serigrafía,51 in,76 in,1976,C,Cinemateca,2,Checoslovaquia,Jaromir Borek,
http://cinemateca/images/ICAIC_Carteles_20160628_1016.jpg,Eduardo Muñoz Bachs,"Gran esperanza blanca, La",Filme,FI0486,Serigrafía,51 in,76 in,1976,C,Cinemateca,2,Estados Unidos,Martin Ritt,
http://cinemateca/images/ICAIC_Carteles_20160628_0987.jpg,Eduardo Muñoz Bachs,"Patagonia rebelde, La",Filme,FI0307,Serigrafía,52 in,78 in,1976,C,Cinemateca,7,Argentina,Héctor Olivera,
http://cinemateca/images/ICAIC_Carteles_20160627_0686.jpg,Eduardo Muñoz Bachs,Zorro,Filme,FI0313,Serigrafía,51 in,76 in,1976,B,Cinemateca,3,Italia - Francia,Duccio Tessari,Cinemateca
http://cinemateca/images/ICAIC_Carteles_20160628_1048.jpg,Eduardo Muñoz Bachs,Cría cuervos,Filme,FI0316,Serigrafía,52 in,78 in,1977,B,Cinemateca,6,España,Carlos Saura,
http://cinemateca/images/ICAIC_Carteles_20160628_0958.jpg,Eduardo Muñoz Bachs,"Descendiente de Gengis Kan, El*",Filme,FI1065,Serigrafía,51 in,76 in,1977,C,Cinemateca,1,URSS,Usevolod  Pudovkin,
http://cinemateca/images/ICAIC_Carteles_20160628_0957.jpg,Eduardo Muñoz Bachs,En las tinieblas,Filme,FI0323,Serigrafía,52 in,78 in,1977,C,Cinemateca,2,Inglaterra,Brian G. Hutton,
http://cinemateca/images/ICAIC_Carteles_20160628_0955.jpg,Eduardo Muñoz Bachs,"Epopeya del corazón humano, La",Filme,FI0485,Serigrafía,52 in,78 in,1977,C,Cinemateca,3,URSS,Danil Jabrovitski,
http://cinemateca/images/ICAIC_Carteles_20160628_1012.jpg,Eduardo Muñoz Bachs,Jinete fantasma,Filme,FI0484,Serigrafía,51 in,76 in,1977,C,Cinemateca,6,Hungría,Robert----,
http://cinemateca/images/ICAIC_Carteles_20160628_1009.jpg,Eduardo Muñoz Bachs,Maravilla con trenzas largas,Filme,FI0326,Serigrafía,51 in,76 in,1977,C,Cinemateca,2,URSS,Victor Titov,
http://cinemateca/images/ICAIC_Carteles_20160628_0991.jpg,Eduardo Muñoz Bachs,"Pequeño Robin Hood, El",Filme,FI0336,Serigrafía,51 in,76 in,1978,C,Cinemateca,5,Inglaterra,Matt McCarthy,
http://cinemateca/images/ICAIC_Carteles_20160628_0986.jpg,Eduardo Muñoz Bachs,Que vivan los espíritus,Filme,FI0831,Serigrafía,51 in,76 in,1978,C,Cinemateca,3,Checoslovaquia,Oldrich Lipsk,
